,bib_number,category,team_name,start_time,year,bikers,place
6005212133195776,128,male,"Something Something, LLC",0,2018,n,40
6009057135558656,347,female,Just Fast Not Furious,8100,2018,n,5
6011636330528768,35,mixed,LD77,0,2018,n,141
6014603347623936,19,mixed,Finger Lakin' Good,3600,2018,n,118
6021676286345216,232,female,She's Like the Winded ,6300,2018,n,26
6022154437001216,33,male,Why are we doing this again?,3600,2018,n,41
6024704036962304,176,mixed,Worst Wine Tour Ever,8100,2018,n,114
6025414585614336,235,mixed,BOCES 2 Your Running Partner of Choice,1800,2018,n,147
6028203562893312,195,female,#StephStrong,3600,2018,n,43
6028917064335360,149,female,Swift Feet Fleet,1800,2018,n,33
6031164741517312,90,male,Has Beens,3600,2018,n,20
6038133527281664,199,female,The Ms Have It!,1800,2018,n,63
6041736535080960,63,mixed,Purple Gods and Green Goddesses ,3600,2018,n,130
6043629273481216,258,mixed,Chaingang V2,1800,2018,n,196
6044594231836672,320,mixed,Roadkill Racing,11700,2018,n,107
6045972715012096,206,mixed,Uvas Locas,11700,2018,n,122
6049529484804096,197,mixed,7 Deadly Shins,6300,2018,n,123
6192819257475072,284,mixed,Kenosha Kickers,3600,2018,n,116
6193562555252736,121,mixed,Steve-O's All Star Juggernaut,6300,2018,n,174
6193990374260736,100,male,Lace Up Now And Howl,3600,2018,n,35
6194750382145536,237,mixed,6 Sole Sisters and a Mister,6300,2018,n,167
6199750260948992,39,male,Score This!!! Racing,0,2018,n,32
6203708341747712,265,mixed,5 Sassy Sistas & 2 Matey Mistas,6300,2018,n,171
6207114720575488,231,mixed,Sack of Troy,6300,2018,n,175
6212560000909312,253,mixed,Slippery When Wet,0,2018,n,195
6214301073276928,80,female,Mind over bladder,0,2018,n,30
6220967936262144,157,mixed,Upstate Without A Paddle,8100,2018,n,159
6223779193683968,244,female,Peer Pressure,6300,2018,n,58
6225317328846848,342,mixed,Corning glASS Kickers ,0,2018,n,194
6226762652450816,52,mixed,Integrated Circuit,3600,2018,n,162
6227976249147392,212,mixed,What the Hill?!?,1800,2018,n,190
6229896300855296,49,male,Liar Liar Feet On Fire,11700,2018,n,1
6231817560522752,131,mixed,Run like the winded,3600,2018,n,179
6236856899338240,51,mixed,Guard/Warager/Sharman,1800,2018,n,192
6240518627393536,223,female,I've waited 40 years for this,1800,2018,n,53
6243226805600256,27,mixed,Pat and 5 bikes,0,2018,n,197
6246658014707712,155,female,Kicking As@phalt and Taking Names,6300,2018,n,17
6256074462068736,272,mixed,"Run, Whine...Run, Whine...Run, Wine! ",6300,2018,n,185
6258446357757952,88,male,Seven Shades of Hanlin,0,2018,n,30
6259772093366272,5,mixed,Liven Up,1800,2018,n,176
6259988519452672,329,male,Cornell Running Club Swimming Club,11700,2018,n,4
6261223255441408,20,female,Caz Chicks,3600,2018,n,73
6268005344346112,47,female,SeaPigs,3600,2018,n,34
6270337712914432,336,mixed,Buffalo Weekend Warriors,6300,2018,n,183
6271022022000640,2,mixed,Abominable Slowmen,0,2018,n,189
6273772613009408,191,female,Seven Sole Mates,0,2018,n,40
6276576756891648,31,male,Team GTB,11700,2018,n,19
6279413851226112,283,mixed,Team Drew,0,2018,n,198
6286687109906432,306,female,How Merlot Do We Have To Go??,0,2018,n,74
6290532112269312,78,mixed,Running Out the Crazy,3600,2018,n,168
6296078324334592,312,female,Seven Women Wonders of the World,3600,2018,n,75
6303151263055872,200,female,A Little O.F.F.,0,2018,n,49
6303629413711872,220,mixed,Cruisin' Then Boozin',6300,2018,n,180
6305365654241280,114,female,Seven Deadly Mother Runners,0,2018,n,21
6306179013672960,228,mixed,Worst. Wine Tour. Ever.,0,2018,n,199
6306889562324992,293,male,Young Bucks,11700,2018,n,3
6309678539603968,340,mixed,Disqualified Forever,0,2018,n,170
6310392041046016,38,male,We're Older Than You,11700,2018,n,2
6312639718227968,110,female,7 Moms in Need of a Drink,6300,2018,n,48
6319608503992320,164,mixed,50 Shades Of Plaid ,0,2018,n,182
6323211511791616,111,male,Prestige Worldwide,8100,2018,n,16
6326069208547328,58,mixed,7 Slow Amigos,3600,2018,n,163
6326440253456384,55,male,All About That Pace,6300,2018,n,43
6327447691722752,247,female,7 KINDS OF CRAZY,1800,2018,n,42
6331004461514752,87,mixed,"Not Fast, Just Furious",3600,2018,n,169
6474294234185728,112,mixed,7 Deadly Sins,6300,2018,n,178
6475037531963392,193,mixed,7 Running Friends Forever,3600,2018,n,165
6475465350971392,180,mixed,2PACe,0,2018,n,200
6476225358856192,268,male,Juju Pepe & the Exploding Hearts,11700,2018,n,6
6481225237659648,174,mixed,moe.runs fighting cancer,0,2018,n,201
6488589697286144,267,mixed,6 Beauties and The Beast,6300,2018,n,202
6494034977619968,117,female,Lady Land Rovers,6300,2018,n,76
6502442912972800,123,mixed,Sneaky 7,0,2018,n,184
6506792305557504,45,mixed,ROAD HAZARDS,3600,2018,n,203
6508237629161472,148,mixed,7 Deadly Zinners,1800,2018,n,188
6518331876048896,233,mixed,Vishy's AdVisors,1800,2018,n,186
6521993604104192,28,mixed,"Wine Me, Time Me, Re-Align Me",3600,2018,n,160
6524701782310912,219,mixed,"If Trump Can Run, So Can We",6300,2018,n,157
6528132991418368,196,male,Local 2012,0,2018,n,24
6537549438779392,129,female,7 Vintage Divas,1800,2018,n,78
6539921334468608,274,mixed,Magnificent 7,0,2018,n,173
6541247070076928,72,male,Run 1 Race,0,2018,n,44
6541463496163328,135,mixed,Run Eat Laugh Repeat,0,2018,n,191
6542698232152064,153,mixed,Because It's Science,0,2018,n,172
6549480321056768,337,mixed,On On Dogs,0,2018,n,204
6551812689625088,297,mixed,Worlds Okayest Runners,6300,2018,n,181
6552496998711296,263,mixed,Runnin' Raiders,1800,2018,n,205
6555247589720064,341,male,Saratoga Storm,0,2018,n,45
6560888827936768,24,mixed,Sole 7rain,11700,2018,n,155
6568162086617088,250,female,Hillbilly Homies,6300,2018,n,16
6572007088979968,124,female,Sexy Mother Runners,1800,2018,n,28
6574586283950080,132,mixed,7 Step Program,6300,2018,n,164
6584626239766528,40,female,Comin' in Hot,0,2018,n,24
6586840630951936,8,female,MIMtastics,1800,2018,n,77
6591153516314624,53,mixed,I thought this was a wine tour,3600,2018,n,161
6591867017756672,324,mixed,"Bike, Run, Repeat",6300,2018,n,166
6594114694938624,6,female,Gazella Runners,0,2018,n,32
6601083480702976,241,male,I Like Big Lugs and I Cannot Lie,0,2018,n,29
6604686488502272,76,mixed,77 Bottles 8.0,6300,2018,n,177
6606579226902528,218,mixed,Excuse me while I fartlek,3600,2018,n,187
6607915230167040,82,mixed,Worst Tag Game Ever,3600,2018,n,156
6608922668433408,226,mixed,Scrambled Legs,3600,2018,n,158
6612479438225408,276,female,Girls just wanna have run,6300,2018,n,35
4644413485613056,109,male,Tortugas Veloces,2700,2017,n,3
4645208457216000,284,mixed,WTF? Where's the finish?,2700,2017,n,1
4646041815089152,54,mixed,Saratoga Storm,0,2017,n,32
4660012672614400,299,male,Team Bart ,10800,2017,n,1
4675688229502976,190,mixed,Order Muppets,0,2017,n,33
4675753325101056,258,mixed,Dr. Suess Thing 7,0,2017,n,38
4676562658000896,277,male,7 Aspen Men,0,2017,n,4
4689372532178944,229,female,Fined For Speeding,6300,2017,n,22
4694628364189696,192,female,women moving women..around the lake,2700,2017,n,8
4696113349132288,73,mixed,Get Your Shift In Gear,0,2017,n,39
4706996527824896,323,mixed,K3CBSL,2700,2017,n,12
4712390469877760,120,female,Seven PerSISTERS,0,2017,n,15
4713926994427904,225,mixed,running wtf,0,2017,n,34
4713964978044928,199,female,7 Moms Chafing a Dream,0,2017,n,16
4722616250138624,219,mixed,The Canal Trotters,0,2017,n,25
4723411221741568,153,mixed,It Don't Get No Better,2700,2017,n,16
4726670565048320,244,mixed,Excuse me while I fartlek,6300,2017,n,36
4728267756011520,189,female,Zero F#*%s,0,2017,n,27
4741586583814144,276,female,7 sassy sistas,6300,2017,n,7
4744688623943680,108,mixed,77 Miles Too Many,6300,2017,n,27
4745891751657472,46,mixed,Semi-Dry Runners,10800,2017,n,3
4760075075846144,289,female,7 Mighty Moms,2700,2017,n,2
4761034195730432,305,mixed,Witness the Fitness,0,2017,n,11
4762771241566208,183,female,Seven Basic Girls ,6300,2017,n,13
4769401194676224,200,mixed,Damn Gravity,2700,2017,n,40
4777110795190272,60,mixed,LD77,2700,2017,n,37
4784812745293824,110,mixed,Scrambled Legs and Achin',0,2017,n,18
4785150973968384,18,mixed,Jerry and the Atrics,10800,2017,n,4
4785945945571328,300,mixed,7-4-Greg,2700,2017,n,35
4786779303444480,11,female,7 Sweaty Soles,2700,2017,n,3
4786817287061504,216,mixed,The Seven Splinty Shins,10800,2017,n,41
4800750160969728,231,mixed,Run Like the Winded,2700,2017,n,21
4816425717858304,135,female,"You Wine Some, You Booze Some",0,2017,n,24
4817300146356224,81,mixed,Delmar's Estees and Testees,2700,2017,n,13
4819036386885632,97,female,Liquid Awesome,6300,2017,n,20
4830110020534272,293,male,Why Did Andy Leave?,2700,2017,n,2
4835365852545024,249,mixed,Hashtag7,2700,2017,n,42
4836850837487616,24,mixed,Herding Cats,0,2017,n,20
4847734016180224,203,mixed,Katie's Cronies,2700,2017,n,9
4853127958233088,63,male,Seneca Falls Tropics,2700,2017,n,5
4854664482783232,281,mixed,Fluckers,2700,2017,n,5
4854702466400256,106,male,7 Shades of Hanlin,0,2017,n,39
4863353738493952,157,mixed,Urine Trouble,6300,2017,n,24
4864148710096896,123,mixed,OLP Saturday Regulars,6300,2017,n,10
4867408053403648,35,mixed,Run 1 Race,2700,2017,n,15
4869005244366848,303,female,Badass Mutha Runners,6300,2017,n,11
4882258976571392,138,male,Big Booty Judy's,8100,2017,n,20
4882324072169472,111,mixed,Unk,0,2017,n,26
4885426112299008,240,male,Finger Lakin' Good,8100,2017,n,13
4886629240012800,152,mixed,in it to wine it,2700,2017,n,17
4900812564201472,211,female,Moms with muscles ,0,2017,n,31
4901771684085760,90,male,Da Bonnies & Friends,2700,2017,n,32
4903508729921536,14,mixed,The Lucky 7,0,2017,n,31
4917848283545600,247,female,Kicking Asphalt and Taking Names,6300,2017,n,14
4918342741655552,148,female,7 aspen women,6300,2017,n,29
4925550233649152,23,male,Checkers AC All Male Co-ed Team with 2 Women,8100,2017,n,28
4941487649325056,265,mixed,Pity the Running Dead,2700,2017,n,7
4957163206213632,10,mixed,Purple Gods and Green Goddesses ,0,2017,n,30
4970847508889600,155,mixed,Seven Winey Runners,2700,2017,n,14
4976103340900352,69,mixed,Disqualify This II,10800,2017,n,2
4977588325842944,209,male,Our Drinking Team Has A Running Problem,6300,2017,n,41
4988471504535552,66,male,BarkEater Brewery Boys,10800,2017,n,42
4995439954755584,158,female,Tbd,6300,2017,n,19
5004091226849280,194,mixed,Rum Runners,8100,2017,n,8
5009742732722176,12,mixed,Wines and Spines,6300,2017,n,22
5022996464926720,282,mixed,Professionals,0,2017,n,19
5023061560524800,9,female,7 Feisty Trash Bags,0,2017,n,28
5044246218276864,309,mixed,Club Done,0,2017,n,43
5058585771900928,39,mixed,Fish Out of Water,2700,2017,n,44
5066625950679040,237,mixed,The Lost Flock,0,2017,n,45
5067420922281984,285,mixed,just Keep Running,6300,2017,n,29
5068254280155136,15,female,Why did we sign up again?,2700,2017,n,4
5082225137680384,17,mixed,Pedal Stompers,6300,2017,n,74
5097900694568960,121,mixed,Running on Alternative Facts,6300,2017,n,23
5097965790167040,176,mixed,Almost Home,0,2017,n,28
5098775123066880,310,male,Higher hope,2700,2017,n,19
5100511363596288,168,female,Wonder Women,0,2017,n,17
5111584997244928,202,female,7 Moms In Need of a Drink,6300,2017,n,21
5116840829255680,93,female,Left Over Easter Legs,6300,2017,n,30
5118325814198272,166,female,"S.W.A.T.T ( sprinters,walkers and trash talkers )",0,2017,n,32
5129208992890880,283,female,Chafing the dream,0,2017,n,5
5134602934943744,181,mixed,ADK Honey Badgers #1,6300,2017,n,6
5136139459493888,230,mixed,The Pumpkins Hookers ,0,2017,n,52
5136177443110912,250,mixed,LORI'S LUNATICS,2700,2017,n,76
5144828715204608,131,mixed,Heath Street Athletic Club,10800,2017,n,46
5145623686807552,95,mixed,six chicks and a dude,0,2017,n,85
5148883030114304,101,mixed,Clarabug's Quest for a Cure,6300,2017,n,72
5150480221077504,116,male,My Circus My Monkey,0,2017,n,38
5163733953282048,59,male,ICS Running Crew,2700,2017,n,46
5163799048880128,161,male,Wegmans RochStars,6300,2017,n,47
5166901089009664,65,female,Make it Happen,2700,2017,n,33
5168104216723456,273,mixed,"Bandaids and braces and glide, Oh My!",6300,2017,n,64
5182287540912128,41,male,Seven Cycles,8100,2017,n,11
5183246660796416,43,mixed,"Thank You Sir, May We Please Have Another",2700,2017,n,86
5184983706632192,204,mixed,Flying Scotsmen,6300,2017,n,51
5191613659742208,270,female,"Bodyglide, Blisters and Bengay",6300,2017,n,25
5199323260256256,223,female,No More Slopping Around,6300,2017,n,10
5199817718366208,182,mixed,ROCHESTER RUNNING CO-DEPENDENTS,2700,2017,n,77
5207025210359808,20,male,I Thought I Signed Up For a Wine Tour 4.0,8100,2017,n,25
5207363439034368,105,mixed,7 Deadly WhoreCruxes,0,2017,n,87
5208158410637312,260,mixed,CrazyChick+6,6300,2017,n,48
5222962626035712,165,mixed,Lock 32 Brew Crew,6300,2017,n,66
5238638182924288,58,male,Team GTB,8100,2017,n,18
5239512611422208,232,mixed,Lactic Acid Droppers,2700,2017,n,56
5252322485600256,324,mixed,The Notorious R.U.N.N.E.R.S,0,2017,n,80
5257578317611008,16,mixed,Wetsuit Legal,2700,2017,n,82
5259063302553600,42,mixed,Run Ragged,6300,2017,n,68
5269946481246208,256,female,Victor She Devils,2700,2017,n,1
5276876947849216,68,male,The Spokespeople,2700,2017,n,50
5276914931466240,147,female,Schoharie Strong,0,2017,n,23
5285566203559936,102,mixed,Off Like a Prom Dress,6300,2017,n,54
5289620518469632,144,female,Mind over bladder,0,2017,n,6
5291217709432832,169,mixed,Sloughter House 7,0,2017,n,63
5304536537235456,326,mixed,Bard Brigade,8100,2017,n,88
5307638577364992,193,mixed,CCB,0,2017,n,58
5323025029267456,264,mixed,Six Chicks and a Cock,2700,2017,n,89
5323984149151744,13,mixed,Green Goddesses and Purple Gods II,0,2017,n,61
5325721194987520,259,mixed,Persevere For the Beer,2700,2017,n,83
5332351148097536,124,female,7 Vintage Divas,2700,2017,n,77
5340060748611584,3,mixed,The Chaingang,2700,2017,n,84
5347762698715136,279,female,Chase Our Aces,0,2017,n,12
5348100927389696,99,female,Seven Deadly MIMS,6300,2017,n,9
5348895898992640,134,female,Just One More,0,2017,n,18
5363700114391040,175,male,Because We can?,6300,2017,n,37
5379375671279616,142,mixed,The Dream Team,6300,2017,n,65
5379440766877696,269,male,NO SPEED NO TRUST,0,2017,n,51
5380250099777536,191,mixed,Running on Caffeine,6300,2017,n,60
5393059973955584,315,mixed,midlifecrisis,6300,2017,n,57
5398315805966336,257,female,MY DRINKING TEAM HAS A RUNNING PROBLEM,0,2017,n,70
5399800790908928,188,mixed,SaltySeven,2700,2017,n,90
5410683969601536,91,female,Seven Strong,2700,2017,n,71
5416077911654400,261,female,Salt City Seven,0,2017,n,62
5417614436204544,159,mixed,Lilly Limpers,6300,2017,n,91
5417652419821568,25,mixed,Fourteen Feet,6300,2017,n,71
5426303691915264,128,mixed,#TeamDrew,0,2017,n,73
5430358006824960,311,mixed,Crossing Guards #nodq,0,2017,n,75
5431955197788160,45,mixed,7 Slow Amigos,8100,2017,n,55
5445208929992704,133,mixed,Rowdy Raider Relay Runners,2700,2017,n,78
5445274025590784,295,mixed,Suffering Seven ,0,2017,n,62
5448376065720320,173,mixed,Short Shorts,2700,2017,n,50
5449579193434112,328,mixed,Runyerbunzoff (So We're) Home Before Dark,6300,2017,n,59
5463762517622784,263,female,Mid Life Crisis,6300,2017,n,26
5464721637507072,84,female,Seven Sole Sisters Missing our Mister,0,2017,n,67
5473088636452864,325,mixed,Dwyck,0,2017,n,67
5480798236966912,92,female,Too Inspired To Be Tired,2700,2017,n,78
5481292695076864,170,mixed,Sloughters On the Run,2700,2017,n,53
5488500187070464,164,mixed,Are We There Yet?,0,2017,n,92
5520113159634944,146,male,Pale Kenyans,8100,2017,n,21
5539053294321664,143,mixed,Sole 7rain,8100,2017,n,47
5629575904100352,67,mixed,Got Bike?,2700,2017,n,69
5630370875703296,177,mixed,Chosen,2700,2017,n,49
5631204233576448,70,male,Seven Seventies for the Seneca7,0,2017,n,40
5645175091101696,89,female,Demons,2700,2017,n,68
5660850647990272,196,mixed,The Runnergades of Funk,6300,2017,n,79
5660915743588352,185,male,My Wife Made Me Do It ... Again,2700,2017,n,33
5661725076488192,156,mixed,Running 4r Lives,0,2017,n,81
5663461317017600,233,mixed,The Zen Seven,2700,2017,n,70
5674534950666240,98,mixed,SENECA LAKE EFFECT 7,0,2017,n,112
5681275767619584,140,male,Seneca Slam Pigs,2700,2017,n,45
5692158946312192,313,female,Osweagles,2700,2017,n,75
5697552888365056,197,mixed,Dead Woman's Glove,0,2017,n,122
5699089412915200,56,male,Got Chicked (Again!),11700,2017,n,10
5699127396532224,83,mixed,Oh The Hill With It!,2700,2017,n,95
5707778668625920,253,mixed,"716      7 RUNNERS, 1 TEAM, 6 BIKES",0,2017,n,108
5708573640228864,145,female,Used To Be Fun,2700,2017,n,47
5711832983535616,292,female,Keep Calm Cramp On,0,2017,n,79
5713430174498816,296,mixed,Kickin Assphalt,2700,2017,n,99
5726683906703360,187,male,WESLOR-Team of Steel,6300,2017,n,34
5726749002301440,239,mixed,Seven Shades of Grapes!,8100,2017,n,102
5729851042430976,74,mixed,AMERICA!!! Eff YEAH!,2700,2017,n,100
5731054170144768,29,mixed,Only the brave survive,2700,2017,n,109
5745237494333440,36,female,#ovaloffice,8100,2017,n,37
5746196614217728,5,mixed,Still Chafing After All These Years,0,2017,n,121
5747933660053504,317,mixed,Pharm Animals,0,2017,n,115
5754563613163520,242,mixed,Alternative Training,6300,2017,n,133
5762273213677568,141,male,Renegade 7,11700,2017,n,6
5762767671787520,208,mixed,Not Fast Just Furious,6300,2017,n,128
5769975163781120,82,mixed,#TeamPrancer,2700,2017,n,131
5770313392455680,290,mixed,Call me a cab!,0,2017,n,129
5785912579457024,115,male,Seven Reapers a Reapin',11700,2017,n,8
5801588136345600,7,male,C4 Junkies,10800,2017,n,12
5801653231943680,64,male,Young Bucks,10800,2017,n,7
5802462564843520,321,mixed,2PACe,0,2017,n,135
5815272439021568,280,female,Grab em by the laces,10800,2017,n,34
5820528271032320,80,mixed,Bad Hombres and Nasty Women,2700,2017,n,118
5822013255974912,112,male,Endicott Cheese Club,8100,2017,n,31
5832896434667520,149,male,Has Beens,8100,2017,n,26
5839826901270528,167,female,"Hens, a chick and a Tough Old Bird",0,2017,n,46
5839864884887552,31,male,Finger Lakes Salute,10800,2017,n,17
5848516156981248,96,female,Will Run For Wine,0,2017,n,43
5849311128584192,118,mixed,For Pete's Sake,0,2017,n,97
5852570471890944,151,mixed,Team Paychex,2700,2017,n,136
5854167662854144,137,mixed,Thought it said 7.77,0,2017,n,132
5867421395058688,320,mixed,Sweaty Panters,0,2017,n,103
5867486490656768,304,male,The Fleury ,10800,2017,n,14
5870588530786304,154,mixed,The Seven Deadly Zins,0,2017,n,124
5871791658500096,252,female,RUNderwomen,2700,2017,n,38
5885974982688768,34,mixed,Fartlek 7,0,2017,n,123
5886934102573056,302,mixed,Just the Seven of Us,0,2017,n,111
5888671148408832,266,female,7 Minutes in Heaven,0,2017,n,73
5895301101518848,236,mixed,7 motley Misfits,0,2017,n,104
5903010702032896,206,mixed,easier said than run ,0,2017,n,106
5910712652136448,268,mixed,Finger Lakes Health Hearts & Soles 2,0,2017,n,126
5911050880811008,297,male,Score This!!! Racing,0,2017,n,49
5911845852413952,122,mixed,TBD,0,2017,n,107
5912679210287104,119,mixed,Dawn to Dusk,0,2017,n,114
5926650067812352,215,mixed,Early Air,8100,2017,n,94
5942325624700928,226,male,7 squirrels sitting on a branch,8100,2017,n,24
5942390720299008,2,male,7 loose screws,0,2017,n,52
5943200053198848,30,mixed,#Eatsleeprunrepeat,0,2017,n,110
5956009927376896,271,female,Where's the Portalooh?,0,2017,n,56
5961265759387648,286,female,We've Got the Runs,6300,2017,n,42
5962750744330240,308,mixed,You can't be naked here ,6300,2017,n,130
5973633923022848,205,female,Sunrise Sisters,6300,2017,n,50
5979027865075712,62,mixed,Keep Calm and Wine On,0,2017,n,117
5980564389625856,55,male,All About That Pace,6300,2017,n,35
5980602373242880,104,male,Vino Hydration,8100,2017,n,15
5989253645336576,254,mixed,Steve-O's Allstar Juggernaut,6300,2017,n,120
5990048616939520,171,mixed,"Blood, Sweat and Beers",6300,2017,n,113
5994905151209472,218,mixed,2 Jacks and 5 Jills,6300,2017,n,119
6008158883414016,126,mixed,A Phine Whine,2700,2017,n,137
6008223979012096,77,female,Caz Chicks,2700,2017,n,41
6011326019141632,210,male,Team RWB Syracuse Team 2,6300,2017,n,36
6012529146855424,40,mixed,7 marathoners wine,0,2017,n,96
6026712471044096,48,female,Slay then Rose,8100,2017,n,36
6027671590928384,301,female,Girls Just Wanna Go Run,2700,2017,n,76
6029408636764160,136,mixed,Abominable Slowmen,6300,2017,n,125
6036038589874176,114,mixed,Prepping for the Zombie Apocalypse,0,2017,n,138
6043748190388224,251,mixed,ADK Honey Badgers #2,8100,2017,n,93
6044242648498176,49,mixed,(mostly) Running Regans,0,2017,n,101
6083063113056256,150,mixed,Seven lost Soles,0,2017,n,134
6102003247742976,278,female,"Whine, Run, Wine",2700,2017,n,74
6114371411378176,127,mixed,Triggerfish,2700,2017,n,98
6135642639564800,307,female,The Pink Ladies,0,2017,n,52
6148896371769344,50,female,Seneca Cyclpaths,2700,2017,n,48
6170146125119488,22,male,ITC Rough Riders,0,2017,n,48
6184485678743552,139,mixed,Waneta Keuka Connection,0,2017,n,105
6192525857521664,8,mixed,Run 1 Race (A-Team),2700,2017,n,116
6193320829124608,86,mixed,Run Your Hasselhoff,6300,2017,n,127
6194154186997760,57,mixed,Integrated Circuit,2700,2017,n,145
6208125044523008,238,mixed,What the Hill,0,2017,n,163
6223800601411584,174,female,Quincy's Finest,0,2017,n,61
6223865697009664,71,male,Select Eurocar Speedies,8100,2017,n,16
6224675029909504,243,mixed,LoveBoat,6300,2017,n,162
6226411270438912,27,mixed,Pat and 6 bikes,8100,2017,n,164
6237484904087552,78,mixed,Depo's Crew,0,2017,n,159
6242740736098304,235,female,Worst Wine Tour Ever OG,6300,2017,n,45
6244225721040896,272,mixed,Our Mascara Runs Faster Than You,8100,2017,n,151
6255108899733504,21,male,Hammer Squad,2700,2017,n,27
6260502841786368,312,mixed,Catch Me Stridin Dirty,8100,2017,n,142
6262039366336512,220,mixed,The Running Jokes,2700,2017,n,144
6262077349953536,103,mixed,Dunno,0,2017,n,152
6270728622047232,198,mixed,Second Chance,6300,2017,n,160
6271523593650176,255,female,Victor Runaway Moms #2,2700,2017,n,57
6274782936956928,227,female,Seven Deadly Zins,0,2017,n,63
6276380127920128,87,female,Heart and Sole,0,2017,n,39
6289633860124672,224,mixed,Gold Rush Seven,6300,2017,n,158
6289698955722752,37,female,To Pee or Not to Pee,2700,2017,n,40
6292800995852288,245,female,This Is My Happy Hour,0,2017,n,49
6294004123566080,214,mixed,"I pink I can, I pink I can",0,2017,n,165
6308187447754752,267,mixed,Re-Union Street,0,2017,n,156
6309146567639040,100,mixed,Mama Bucks and Company,6300,2017,n,154
6310883613474816,1,male,We Used to Work in Chicago,8100,2017,n,23
6317513566584832,79,mixed,The Shizz,10800,2017,n,141
6325223167098880,130,mixed,Scrambled Legs and Achin,6300,2017,n,161
6325717625208832,85,mixed,Your Pace or Mine?,6300,2017,n,166
6332925117202432,184,mixed,Valley Misfits,2700,2017,n,179
6333263345876992,4,mixed,Finger Lakin' Good,2700,2017,n,146
6334058317479936,319,mixed,One Sawrey Crew,0,2017,n,180
6348862532878336,163,mixed,Sneaky 7,2700,2017,n,157
6364538089766912,172,female,The Lady Parts,2700,2017,n,53
6365412518264832,180,mixed,DeWitt Teaching Tigers,0,2017,n,147
6378222392442880,6,male,77 bottles 7.0 ,6300,2017,n,44
6383478224453632,298,mixed,Team Ramrod,0,2017,n,172
6384963209396224,248,mixed,Madison's Team,0,2017,n,181
6395846388088832,61,female,MIMtastics,2700,2017,n,69
6402776854691840,162,mixed,Finger Lakes Health Hearts and Soles,0,2017,n,169
6402814838308864,132,mixed,Seven Step Program,0,2017,n,153
6411466110402560,88,mixed,Because It's Science,0,2017,n,168
6415520425312256,318,mixed,Hard Coal Harriers,6300,2017,n,177
6417117616275456,28,mixed,Magnificent 7,0,2017,n,170
6430436444078080,207,mixed,team wiemer,10800,2017,n,139
6451621101830144,316,female,Lady Land Rovers,6300,2017,n,55
6465960655454208,33,mixed,Run One Race,2700,2017,n,148
6474000834232320,287,mixed,ruuners left behind,0,2017,n,171
6474795805835264,241,female,Sparkle Sole Sisters,2700,2017,n,72
6475629163708416,44,mixed,7th Year's A Charm,0,2017,n,176
6489600021233664,288,female,The Seven Wonders,0,2017,n,65
6505275578122240,234,mixed,Who Brought the Trojans?,2700,2017,n,149
6505340673720320,38,mixed,Strugglebus,10800,2017,n,140
6506150006620160,186,mixed,Run Eat Laugh Repeat,6300,2017,n,173
6518959880798208,113,mixed,Asylum Assembly,2700,2017,n,182
6524215712808960,327,female,Gazella Runners,2700,2017,n,51
6525700697751552,94,female,The Ms Have It ,0,2017,n,64
6541977818497024,47,mixed,Bone Rot Progeny,6300,2017,n,155
6543514343047168,291,female,They're real and they're spectacular!,0,2017,n,66
6543552326664192,262,male,Bad Wolf,2700,2017,n,30
6552203598757888,52,male,Oregon East,8100,2017,n,22
6552998570360832,246,mixed,7 up yours,6300,2017,n,175
6556257913667584,117,mixed,Still Sucking Wind....Again,2700,2017,n,150
6557855104630784,195,female,Dance Team Rejects,0,2017,n,59
6571108836835328,129,mixed,seven dwarfs,0,2017,n,167
6571173932433408,322,male,Save Ferris,2700,2017,n,29
6574275972562944,213,mixed,uvas locas,10800,2017,n,143
6575479100276736,125,female,Y Nuts,0,2017,n,54
6589662424465408,275,female,Women of Oregon East,0,2017,n,44
6590621544349696,212,mixed,There's No 'Eye' In Team,2700,2017,n,183
6592358590185472,228,male,Johnson,6300,2017,n,43
6598988543295488,53,female,This Name Unintentionally Left Blank,10800,2017,n,35
6606698143809536,221,female,A Little O.F.F.,0,2017,n,58
6607192601919488,75,male,Team Ev,11700,2017,n,9
6614400093913088,314,mixed,too slow to win too dumb to quit,0,2017,n,178
6646013066477568,222,female,VRMs,6300,2017,n,60
6664953201164288,306,mixed,World's Okayest Runners,0,2017,n,174
4511305335570432,154,female,The Apalachin Mob,1800,2016,n,1
4511904751943680,67,female,Suck It Up Buttercup,900,2016,n,2
4515176980152320,4,mixed,7 'til The Sun Sets,1800,2016,n,1
4517238564454400,260,mixed,Fifty Shades of Pain,1800,2016,n,2
4519274244734976,185,mixed,Team RWB Syracuse #1,1800,2016,n,18
4523046433980416,186,mixed,Flying Scotsmen,1800,2016,n,17
4530264394956800,169,mixed,Vino Hydration,0,2016,n,5
4538710716579840,72,mixed,mixed mayhem ,0,2016,n,19
4543009441972224,90,mixed,DA BONNIES,900,2016,n,10
4548505926369280,153,mixed,Team RWB Buffalo ,0,2016,n,4
4562449269260288,132,mixed,Goose Adventure Racing,9000,2016,n,20
4569365777219584,240,female,Aspen 7,0,2016,n,21
4569897279422464,181,female,"O Van, Where Art Thou",0,2016,n,9
4573099445977088,168,female,Mid-Life Crisis,900,2016,n,42
4577738010656768,261,female,My Happy Pace,0,2016,n,16
4585932137168896,164,mixed,OLP Saturday Regulars,0,2016,n,28
